psv_attack_pref,mk_dv,psv_country_fac,psv_context,psv_context_fac,psv_nuc_effective,mk_context_fac,mk_main_treat,hypothetical,mk_cont_pool,psv_correct_recall,mk_correct_recall,Gender,race,party,mk_context,psv_time,mk_time,psv_abst_conc_score,mk_abst_conc_score,knowledge_scale,nfc_scale,age,edu
4,4,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Male,1,2,2,82.119,66.85,2,2,2,2.5,21,3
1,2,Bolivia,0,Original,0,Extra Innocuous,0,0,1,1,1,Male,1,2,1,174.765,70.867,4,2,2,3.25,49,5
3,3,Bolivia,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Male,1,2,1,4.967,4.779,2,1,1,3,40,6
3,3,No-Name,0,Original,1,Extra Innocuous,1,0,1,1,1,Male,1,3,1,36.719,7.884,2,2,1,3.375,54,5
1,2,Malaguay,0,Original,0,Extra Non-Innocuous,0,1,1,0,1,Male,1,3,2,26.41,13.956,2,2,2,3.125,35,5
1,3,Syria,1,Reduced,0,Original,1,0,0,1,1,Male,1,1,0,41.742,12.024,4,1,2,2.625,47,5
1,1,Bolivia,0,Original,0,Original,1,0,0,0,0,Male,1,2,0,20.24,24.91,4,1,1,3.375,52,5
2,3,No-Name,1,Reduced,1,Original,0,0,0,0,0,Female,3,3,0,5.447,2.532,1,1,1,2.625,45,2
4,1,Syria,0,Original,0,Extra Innocuous,0,1,1,0,1,Male,1,2,1,19.093,30.678,4,1,1,2.25,30,3
4,3,No-Name,1,Reduced,1,Original,0,1,0,1,1,Male,1,1,0,79.649,20.699,0,0,1,2.875,45,3
2,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,0,Male,1,2,2,47.179,75.84,2,2,0,3.25,55,5
1,2,Malaguay,1,Reduced,1,Original,0,1,0,0,1,Male,1,3,0,70.959,21.603,1,0,2,2.625,42,5
2,4,Syria,0,Original,0,Extra Non-Innocuous,1,0,1,1,1,Male,4,2,2,118.286,83.576,5,3,2,3.375,48,5
1,4,Bolivia,1,Reduced,0,Original,1,0,0,0,1,Male,1,2,0,21.754,17.084,3,1,0,2.25,36,3
1,3,No-Name,1,Reduced,1,Extra Innocuous,0,0,1,1,0,Male,1,3,1,45.316,46.725,1,2,2,3.25,36,4
2,4,No-Name,0,Original,1,Original,1,1,0,0,0,Male,3,1,0,193.874,19.158,1,0,2,2.875,35,3
4,3,No-Name,0,Original,1,Original,0,0,0,1,1,Male,1,3,0,63.181,11.382,2,1,1,3.25,44,4
1,4,Malaguay,1,Reduced,0,Extra Non-Innocuous,1,0,1,0,0,Male,1,2,2,41.239,38.342,2,3,2,3.75,48,5
1,3,No-Name,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Male,4,3,1,399.667,1591.341,0,1,2,3.875,50,5
1,4,No-Name,0,Original,1,Original,1,0,0,1,0,Male,1,1,0,93.232,13.535,2,1,0,3,57,5
4,2,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Male,4,4,2,76.756,2078.581,2,2,2,2.625,31,5
1,4,Syria,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Male,1,2,1,117.11,88.136,3,1,1,2.5,24,3
1,2,Malaguay,0,Original,0,Extra Innocuous,1,1,1,1,0,Male,3,1,1,3.378,126.148,2,1,2,3.375,35,4
2,4,Bolivia,1,Reduced,1,Original,0,0,0,0,0,Male,1,4,0,46.311,29.206,3,1,2,3.25,33,3
1,2,Malaguay,0,Original,1,Extra Innocuous,0,1,1,0,1,Male,1,3,1,55.338,69.984,2,1,1,2.5,53,4
2,2,Bolivia,0,Original,1,Original,0,0,0,0,0,Male,3,1,0,79.362,20.076,4,1,1,3.5,27,5
2,3,Bolivia,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,Male,2,1,2,17.806,23.405,3,3,0,3.375,43,4
1,1,No-Name,1,Reduced,0,Extra Non-Innocuous,0,1,1,1,1,Male,1,2,2,200.527,153.58,0,2,1,3.75,48,4
2,3,Malaguay,0,Original,0,Extra Non-Innocuous,1,0,1,0,1,Male,4,3,2,13.934,4.539,3,3,2,3.625,48,3
1,1,Syria,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Male,1,1,2,214.124,64.82,3,2,2,2,53,3
1,4,Malaguay,0,Original,1,Original,1,1,0,0,1,Male,1,2,0,155.787,19.874,2,0,0,1.75,23,2
3,2,No-Name,1,Reduced,1,Original,0,0,0,1,1,Male,1,3,0,149.29,34.385,1,1,2,2.875,50,3
2,3,Bolivia,0,Original,1,Extra Non-Innocuous,0,1,1,0,0,Male,1,1,2,40.309,37.853,3,2,1,2.875,42,3
3,3,Malaguay,1,Reduced,0,Extra Innocuous,1,1,1,0,0,Male,1,4,1,36.372,25.4,1,1,2,2.875,42,3
1,4,Syria,1,Reduced,1,Original,0,0,0,1,1,Male,1,2,0,42.022,6.155,4,1,0,3.25,55,4
1,1,Syria,1,Reduced,1,Extra Innocuous,0,1,1,0,1,Male,3,3,1,330.18,94.312,3,1,2,2.375,44,5
3,2,Malaguay,0,Original,0,Original,0,1,0,1,1,Male,1,3,0,138.702,18.061,2,0,2,NA,21,3
1,4,No-Name,1,Reduced,1,Extra Innocuous,1,1,1,1,1,Male,1,1,1,101.202,60.031,0,1,2,3.25,39,3
2,2,Malaguay,1,Reduced,1,Original,0,1,0,0,1,Male,2,4,0,26.697,13.49,1,0,2,2.375,22,3
1,4,Syria,1,Reduced,0,Extra Non-Innocuous,1,0,1,0,0,Male,2,1,2,6.263,3.984,4,3,0,2.5,28,3
1,1,No-Name,0,Original,0,Extra Innocuous,0,0,1,1,1,Male,3,2,1,238.196,91.598,2,2,2,3.5,43,3
1,3,Bolivia,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Male,1,3,2,71.747,30.318,3,2,2,3.5,31,5
1,4,No-Name,0,Original,0,Extra Non-Innocuous,0,0,1,0,0,Male,1,1,2,5.747,28.085,2,3,1,4.125,30,7
3,4,Bolivia,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Female,3,1,1,7.212,6.142,2,1,1,3.875,NA,4
1,1,Bolivia,1,Reduced,0,Original,0,0,0,1,1,Male,1,1,0,73.178,11.665,3,1,2,2.25,31,4
2,4,Bolivia,0,Original,1,Extra Innocuous,0,0,1,1,0,Male,1,2,1,145.329,53.282,4,2,0,2.625,45,3
3,4,Syria,1,Reduced,1,Original,1,0,0,1,0,Male,1,3,0,1142.638,43.218,4,1,0,3,50,3
2,4,Malaguay,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Male,3,1,1,85.76,62.113,1,1,1,3.75,27,3
1,2,Bolivia,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Male,1,1,2,171.995,111.206,4,3,2,3.125,36,3
2,2,Syria,1,Reduced,0,Original,0,0,0,0,0,Male,7,1,0,16.91,23.356,4,1,1,3.125,38,3
4,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,NA,1,NA,NA,NA,2,176.107,327.605,2,2,NA,NA,NA,NA
2,3,Syria,0,Original,0,Original,1,0,0,0,0,Male,1,3,0,8.194,10.913,5,1,1,2.875,25,3
NA,4,No-Name,1,Reduced,0,Extra Non-Innocuous,1,1,1,1,0,Female,1,1,2,79.957,88.217,0,2,2,2.625,33,6
2,4,Malaguay,1,Reduced,0,Extra Non-Innocuous,1,1,1,1,0,Female,2,1,2,89.369,51.912,1,2,2,4.75,56,6
2,3,No-Name,0,Original,0,Original,0,0,0,0,0,Male,3,1,0,5.465,25.963,2,1,1,2.625,35,4
3,3,Bolivia,1,Reduced,1,Original,1,1,0,1,1,Male,1,3,0,115.235,33.527,2,0,2,3,55,3
1,3,Malaguay,0,Original,1,Extra Non-Innocuous,1,1,1,1,1,Male,1,1,2,86.09,34.997,2,2,2,3,21,3
3,1,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,NA,NA,NA,2,3.281,4.885,2,3,NA,3.375,NA,NA
1,3,Bolivia,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Male,3,3,1,8.299,5.496,2,1,2,3.125,27,3
2,3,No-Name,1,Reduced,0,Extra Innocuous,0,0,1,1,1,Male,6,1,1,36.708,34.742,1,2,1,2.875,50,3
2,4,Syria,0,Original,1,Original,1,1,0,1,1,Male,1,2,0,130.862,15.8,4,0,2,4.25,35,2
3,4,Malaguay,0,Original,1,Original,1,0,0,1,0,Male,1,3,0,97.147,25.187,3,1,1,3.75,45,4
1,3,Bolivia,0,Original,1,Extra Innocuous,0,1,1,0,1,Male,1,3,1,79.439,45.075,3,1,1,3.375,50,4
2,3,Bolivia,0,Original,0,Extra Non-Innocuous,1,0,1,1,0,Male,3,3,2,59.685,15.249,4,3,1,2.625,38,3
1,3,No-Name,1,Reduced,0,Original,0,0,0,1,1,Male,1,2,0,115.51,64.486,1,1,2,2.75,72,3
3,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Male,1,2,2,207.762,111.156,2,2,2,2.625,47,3
3,4,No-Name,1,Reduced,1,Extra Innocuous,1,0,1,1,1,Male,1,2,1,135.547,103.582,1,2,2,3.5,26,4
1,4,Syria,0,Original,0,Original,0,1,0,0,0,Female,2,2,0,4.975,3.158,4,0,1,2,28,3
1,NA,Malaguay,1,Reduced,0,Extra Innocuous,0,0,1,NA,NA,NA,NA,NA,1,113.759,NA,2,2,NA,NA,NA,NA
1,4,Bolivia,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Female,1,4,1,6.129,4.952,2,1,1,1.875,NA,1
1,1,Malaguay,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,1,Female,1,3,2,8.274,553.46,2,3,1,3.375,25,3
2,4,Malaguay,1,Reduced,0,Original,0,1,0,1,0,Female,2,1,0,27.484,3.601,1,0,1,NA,21,4
2,1,Bolivia,0,Original,0,Original,0,0,0,0,1,Female,2,3,0,62.253,38.588,4,1,1,NA,26,3
3,4,Syria,0,Original,1,Original,0,1,0,1,0,Female,1,3,0,155.337,49.206,4,0,2,3.625,35,4
4,3,Syria,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,1,2,1,34.014,6.259,5,2,1,2,32,3
1,2,Syria,0,Original,0,Extra Innocuous,1,0,1,0,0,Female,7,1,1,12.11,6.875,5,2,0,3.75,30,3
2,4,Malaguay,0,Original,0,Original,0,1,0,1,0,Female,1,2,0,5.399,2.725,2,0,1,3.625,21,2
2,3,Bolivia,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Female,1,2,1,19.782,23.559,2,1,0,2.5,28,3
2,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,2,2,273.176,125.028,3,3,1,3.875,26,3
2,1,Syria,1,Reduced,1,Original,0,1,0,0,0,Female,1,3,0,6.805,8.491,3,0,1,NA,26,3
2,1,Malaguay,0,Original,0,Original,0,1,0,1,1,Female,1,2,0,5.032,4.344,2,0,1,3.375,22,3
3,3,No-Name,1,Reduced,1,Extra Non-Innocuous,1,0,1,1,1,Female,1,1,2,105.347,59.853,1,3,0,3.5,31,4
2,3,No-Name,0,Original,0,Original,1,0,0,0,1,Female,1,2,0,26.2,23.327,2,1,1,3.375,22,4
2,2,Malaguay,1,Reduced,1,Extra Innocuous,0,0,1,0,0,Female,2,3,1,10.272,4.493,2,2,1,2.625,31,3
3,2,Bolivia,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,28.12,453.6,3,2,1,2.875,33,3
2,2,Bolivia,0,Original,1,Extra Non-Innocuous,0,1,1,0,0,Female,3,3,2,10.717,20.064,3,2,1,3,32,2
2,4,No-Name,0,Original,1,Extra Non-Innocuous,1,1,1,0,0,Female,1,4,2,3.141,142.123,1,2,0,2,31,4
2,3,Malaguay,1,Reduced,0,Original,1,0,0,0,0,Female,1,1,0,10.265,13.703,2,1,1,1.75,27,5
2,3,Syria,0,Original,1,Extra Innocuous,0,0,1,0,0,Female,1,1,1,14.464,19.123,5,2,0,3.5,35,3
3,3,Malaguay,1,Reduced,0,Original,0,0,0,1,0,Female,4,1,0,107.601,43.858,2,1,1,4,31,3
2,3,Malaguay,1,Reduced,1,Extra Innocuous,1,1,1,0,0,Female,1,3,1,3.826,22.346,1,1,2,3.375,33,3
2,4,Syria,0,Original,0,Original,0,0,0,1,0,Female,1,4,0,6.339,13.281,5,1,1,2.875,22,5
2,2,No-Name,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,199.642,77.849,1,2,1,3.375,31,3
3,2,No-Name,1,Reduced,1,Extra Innocuous,0,1,1,1,1,Female,4,1,1,74.748,19.235,0,1,2,3.75,22,5
1,2,No-Name,1,Reduced,0,Original,0,1,0,0,1,Female,1,1,0,3.594,8.272,0,0,1,2.625,NA,3
1,4,No-Name,0,Original,0,Original,1,1,0,1,0,Female,1,1,0,420.305,25.244,1,0,2,3.5,19,3
2,4,Syria,1,Reduced,0,Extra Innocuous,1,0,1,0,0,Female,1,1,1,41.765,15.778,4,2,1,3.5,33,7
2,3,Syria,0,Original,1,Extra Innocuous,1,0,1,0,0,Female,3,3,1,104.239,145.194,5,2,1,3.5,21,3
2,4,Malaguay,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Female,2,1,2,34.497,7.95,3,3,1,2.75,33,3
1,4,Syria,1,Reduced,0,Original,1,0,0,1,0,Male,1,1,0,7.28,2.544,4,1,1,4.75,30,3
1,3,Malaguay,0,Original,1,Original,0,0,0,1,1,Female,1,1,0,60.933,30.764,3,1,2,3.25,31,3
3,2,Bolivia,0,Original,1,Extra Innocuous,0,1,1,1,0,Female,1,2,1,189.833,86.444,3,1,0,2.625,28,4
3,2,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,4,2,113.084,49.048,2,2,0,3,32,3
2,2,No-Name,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,4,2,129.596,56.889,1,2,1,3,34,3
3,4,Syria,1,Reduced,1,Extra Innocuous,0,0,1,0,0,Female,1,1,1,54.255,10.535,4,2,1,2.25,32,4
2,3,No-Name,1,Reduced,1,Original,0,1,0,1,0,Female,2,1,0,127.381,21.09,0,0,0,3.75,27,3
1,4,Bolivia,1,Reduced,0,Extra Non-Innocuous,1,1,1,0,0,Female,2,1,2,248.162,9.002,2,2,1,2.75,21,4
3,3,Syria,1,Reduced,0,Original,0,1,0,0,0,Female,2,1,0,5.516,3.155,3,0,0,2.875,35,3
1,3,No-Name,1,Reduced,1,Extra Innocuous,1,1,1,1,1,Female,1,3,1,71.367,30.874,0,1,2,3.625,33,3
2,3,Bolivia,0,Original,0,Extra Non-Innocuous,1,0,1,0,1,Female,3,2,2,8.029,26.169,4,3,2,2.75,24,4
1,4,Malaguay,0,Original,0,Original,0,1,0,0,0,Female,1,1,0,46.398,2.768,2,0,0,3.875,30,5
2,3,Malaguay,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,1,1,1,41.527,36.17,3,2,2,3.625,21,5
3,4,No-Name,0,Original,0,Original,0,0,0,1,0,Other,1,1,0,66.729,15.465,2,1,2,2.75,20,3
2,3,No-Name,1,Reduced,1,Extra Innocuous,0,0,1,0,0,Female,4,1,1,11.974,7.791,1,2,2,3.375,25,5
1,3,Bolivia,0,Original,0,Extra Non-Innocuous,1,1,1,0,0,Female,1,1,2,96.612,50.375,3,2,1,3.625,24,3
2,2,Bolivia,0,Original,1,Extra Non-Innocuous,0,0,1,0,0,Female,4,1,2,12.664,11.499,4,3,1,3.375,22,4
2,2,Syria,1,Reduced,1,Original,0,1,0,1,1,Female,1,3,0,13.818,16.906,3,0,0,2.75,33,3
1,2,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,1,Other,3,1,2,80.338,758.155,2,3,1,3.125,21,3
2,1,Syria,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Female,1,1,1,12.103,6.434,3,1,0,3.625,33,3
2,1,Syria,0,Original,1,Extra Non-Innocuous,0,1,1,0,1,Female,1,2,2,20.973,22.602,4,2,2,3.25,32,3
1,3,Syria,0,Original,1,Original,1,1,0,1,1,Female,4,2,0,18.48,12.145,4,0,2,3.25,20,3
2,3,No-Name,0,Original,0,Original,0,1,0,1,0,Female,1,1,0,87.803,12.409,1,0,2,3.375,21,3
2,3,Malaguay,0,Original,1,Extra Innocuous,1,0,1,0,0,Female,2,1,1,71.713,30.729,3,2,2,3.125,20,3
1,3,No-Name,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,Female,1,1,2,21.182,23.301,1,3,0,3.375,25,4
3,1,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,1,Female,4,1,2,93.3,91.868,3,3,1,2.875,32,4
2,1,Malaguay,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Female,1,3,1,12.25,14.899,1,1,0,3,34,3
2,4,Syria,0,Original,0,Extra Non-Innocuous,1,1,1,1,1,Female,1,1,2,16.053,16.401,4,2,0,2.625,23,3
2,2,Malaguay,0,Original,0,Original,0,0,0,0,1,Female,1,2,0,4.176,4.612,3,1,0,3.25,29,3
2,1,No-Name,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,1,Female,4,1,2,28.934,30.326,1,3,1,3.375,23,3
2,3,No-Name,0,Original,0,Original,1,0,0,1,0,Female,4,3,0,608.102,76.119,2,1,2,2.5,25,6
1,3,Syria,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Female,1,4,1,5.749,11.851,3,1,1,3,57,2
1,4,Bolivia,0,Original,1,Original,0,0,0,1,1,Female,1,1,0,82.128,4.67,4,1,2,3.25,27,3
1,4,Syria,0,Original,0,Extra Non-Innocuous,1,0,1,0,0,Female,2,1,2,3.107,2.025,5,3,2,3,21,3
2,4,No-Name,1,Reduced,0,Original,1,1,0,0,0,Female,1,2,0,5.704,2.697,0,0,0,3.5,29,3
2,2,Malaguay,0,Original,1,Extra Innocuous,0,0,1,0,0,Female,3,1,1,27.523,55.801,3,2,1,3.625,24,3
1,1,Bolivia,0,Original,0,Extra Innocuous,0,1,1,0,0,Female,1,4,1,6.058,6.586,3,1,1,3.75,23,3
1,3,Syria,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,1,2,79.131,50.513,3,2,0,3.125,27,3
2,3,Bolivia,0,Original,0,Extra Innocuous,1,1,1,0,1,Female,4,1,1,3.181,32.846,3,1,1,2.875,24,5
1,4,Malaguay,0,Original,0,Original,0,0,0,0,1,Female,2,2,0,3.759,10.702,3,1,0,3.375,22,4
2,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,1,1,1,0,0,Female,2,1,2,9.98,14.326,2,2,0,3,26,3
2,2,No-Name,1,Reduced,1,Original,0,0,0,1,1,Female,1,1,0,476.421,17.117,1,1,2,2.75,23,3
2,4,Bolivia,0,Original,0,Extra Non-Innocuous,1,1,1,0,0,Female,1,3,2,286.231,87.725,3,2,0,2.875,25,3
NA,NA,Bolivia,0,Original,1,Extra Non-Innocuous,0,0,1,NA,NA,NA,NA,NA,2,NA,NA,4,3,NA,NA,NA,NA
2,NA,No-Name,1,Reduced,0,Original,0,1,0,NA,NA,NA,NA,NA,0,21.648,NA,0,0,NA,NA,NA,NA
2,1,Malaguay,1,Reduced,0,Original,0,1,0,1,0,NA,NA,NA,0,22.718,32.598,1,0,NA,NA,NA,NA
NA,NA,Syria,1,Reduced,0,Extra Non-Innocuous,0,0,1,NA,NA,NA,NA,NA,2,196.076,NA,4,3,NA,NA,NA,NA
NA,NA,Syria,1,Reduced,1,Extra Innocuous,1,1,1,NA,NA,NA,NA,NA,1,20.845,NA,3,1,NA,NA,NA,NA
NA,4,Bolivia,1,Reduced,1,Original,0,0,0,NA,0,NA,NA,NA,0,85.733,8.05,3,1,NA,NA,NA,NA
NA,2,Syria,0,Original,0,Extra Innocuous,0,1,1,NA,1,NA,NA,NA,1,NA,63.043,4,1,NA,NA,NA,NA
NA,NA,Syria,0,Original,0,Original,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,4,0,NA,NA,NA,NA
NA,2,Bolivia,0,Original,1,Extra Innocuous,0,1,1,NA,1,NA,NA,NA,1,NA,102.14,3,1,NA,NA,NA,NA
3,NA,No-Name,0,Original,0,Extra Innocuous,0,1,1,NA,NA,NA,NA,NA,1,259.45,NA,1,1,NA,NA,NA,NA
NA,2,Syria,1,Reduced,0,Extra Innocuous,0,0,1,NA,NA,NA,NA,NA,1,NA,15.87,4,2,NA,NA,NA,NA
2,3,No-Name,0,Original,0,Extra Innocuous,0,0,1,0,0,Female,2,4,1,23.886,18.379,2,2,1,3.375,25,4
1,3,Malaguay,0,Original,0,Extra Non-Innocuous,1,1,1,0,1,Female,1,2,2,3.397,7.795,2,2,0,3.375,26,4
1,3,Syria,1,Reduced,1,Original,0,0,0,0,0,Female,2,4,0,20.69,24.386,4,1,2,3.125,18,2
1,3,Syria,0,Original,1,Extra Non-Innocuous,0,0,1,0,0,Female,3,1,2,4.033,17.823,5,3,1,2.75,23,3
2,1,No-Name,1,Reduced,1,Original,0,1,0,1,1,Female,2,1,0,54.519,17.756,0,0,1,3.375,30,3
1,4,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,1,Female,7,1,2,3.929,4.595,3,3,1,3.125,31,3
1,4,Syria,0,Original,1,Original,1,1,0,0,0,Male,1,3,0,4.965,12.921,4,0,1,2.75,37,6
2,4,No-Name,0,Original,0,Extra Innocuous,1,0,1,0,0,Female,1,4,1,57.113,12.171,2,2,0,2.75,28,4
2,2,Malaguay,1,Reduced,0,Original,0,1,0,1,1,Female,2,1,0,58.412,32.907,1,0,1,3,21,3
2,4,Bolivia,0,Original,0,Extra Innocuous,0,1,1,0,1,Female,1,3,1,3.594,3.179,3,1,2,3,30,4
2,4,Syria,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,3,2,5.234,24.264,4,3,1,2.875,24,3
2,4,Malaguay,1,Reduced,0,Extra Non-Innocuous,1,0,1,0,0,Female,3,1,2,15.048,3.739,2,3,0,2.875,29,4
1,4,No-Name,1,Reduced,1,Extra Non-Innocuous,1,0,1,0,0,Female,3,1,2,112.217,17.381,1,3,2,3.125,23,3
1,4,No-Name,0,Original,1,Original,1,0,0,1,0,Female,1,2,0,167.588,26.157,2,1,0,4,29,3
2,1,Syria,1,Reduced,0,Original,0,0,0,1,1,Female,1,1,0,22.663,18.101,4,1,1,2.625,20,3
1,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,4,2,25.475,53.919,3,3,0,3.125,29,3
2,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,0,0,Female,5,3,2,226.113,78,2,2,1,3.5,25,3
3,3,Bolivia,0,Original,1,Original,0,0,0,0,1,Female,1,2,0,8.393,160.004,4,1,1,NA,35,3
2,1,Bolivia,0,Original,0,Extra Innocuous,0,0,1,0,0,Female,2,4,1,72.29,39.923,4,2,0,NA,20,3
2,4,Syria,0,Original,0,Original,0,1,0,0,0,Female,3,3,0,44.941,13.135,4,0,1,3.75,24,3
3,3,No-Name,1,Reduced,1,Extra Non-Innocuous,1,0,1,1,0,Female,1,1,2,101.159,35.747,1,3,0,NA,28,4
2,3,Syria,1,Reduced,1,Extra Non-Innocuous,0,1,1,0,0,Female,1,2,2,38.958,69.997,3,2,1,2.75,35,4
1,4,Bolivia,1,Reduced,1,Extra Innocuous,1,0,1,1,0,Female,2,1,1,158.428,250.472,3,2,1,1.5,29,3
2,4,Malaguay,1,Reduced,0,Extra Innocuous,0,1,1,1,1,Female,2,1,1,32.664,47.572,1,1,0,NA,26,6
2,3,Syria,1,Reduced,0,Extra Innocuous,1,0,1,1,0,Female,1,3,1,34.688,36.657,4,2,0,3.25,30,3
3,4,Bolivia,1,Reduced,1,Extra Innocuous,1,0,1,1,0,Female,3,1,1,79.085,28.438,3,2,1,NA,21,3
2,3,Malaguay,0,Original,0,Original,0,1,0,0,0,Female,1,2,0,14.309,45.322,2,0,1,NA,30,5
3,3,No-Name,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,Female,1,1,2,8.91,72.171,1,3,0,3,33,3
1,1,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,1,1,0,1,Female,1,2,2,59.734,49.452,1,2,1,NA,31,3
3,4,Syria,0,Original,1,Extra Innocuous,0,0,1,1,1,Female,1,1,1,144.99,46.429,5,2,2,NA,21,3
1,4,No-Name,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,4,2,6.8,5.829,2,3,1,4.375,31,2
2,4,No-Name,1,Reduced,1,Extra Innocuous,0,0,1,0,1,Female,3,1,1,1478.258,41.199,1,2,0,NA,33,4
2,3,Syria,1,Reduced,1,Extra Innocuous,1,1,1,0,1,Female,1,1,1,7.198,78.209,3,1,1,NA,29,3
2,3,Malaguay,0,Original,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,1,2,130.538,41.415,3,3,1,NA,29,3
3,4,Bolivia,0,Original,1,Extra Innocuous,1,0,1,1,1,Female,1,1,1,204.467,287.309,4,2,1,3.75,20,3
2,2,Bolivia,1,Reduced,0,Extra Innocuous,0,1,1,1,1,Female,1,1,1,101.19,57.676,2,1,1,NA,24,3
2,3,No-Name,0,Original,1,Extra Innocuous,1,0,1,1,1,Female,1,3,1,24.143,3.955,2,2,1,NA,33,6
2,3,No-Name,1,Reduced,0,Extra Non-Innocuous,1,1,1,0,0,Female,1,3,2,16.452,699.314,0,2,0,NA,31,3
2,3,Syria,1,Reduced,0,Original,0,1,0,1,0,Female,3,3,0,92.226,37.812,3,0,2,NA,33,2
4,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,2,2,145.2,75.464,3,3,1,2.875,33,3
1,2,Bolivia,1,Reduced,0,Original,0,0,0,0,1,Female,1,2,0,28.955,8.525,3,1,1,2.875,27,3
2,1,Malaguay,0,Original,1,Original,0,1,0,0,1,Female,1,4,0,2.637,8.915,2,0,0,3.5,25,4
2,3,Syria,1,Reduced,0,Extra Innocuous,1,1,1,1,1,Other,3,3,1,74.27,50.688,3,1,1,3.625,21,3
2,3,No-Name,1,Reduced,0,Original,0,0,0,1,1,Female,1,3,0,23.371,12.92,1,1,0,4,29,3
1,2,Malaguay,0,Original,0,Extra Non-Innocuous,1,1,1,0,1,Female,3,3,2,21.09,10.622,2,2,0,3.375,28,4
2,4,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,1,Female,3,1,2,6.752,3.379,2,3,0,3.875,23,5
1,2,No-Name,0,Original,0,Original,0,1,0,0,0,Female,1,3,0,4.478,17.015,1,0,1,3.25,31,5
3,4,Malaguay,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Female,1,3,1,100.809,102.54,1,1,1,2.875,27,4
3,4,Bolivia,1,Reduced,1,Extra Innocuous,1,1,1,1,1,Other,1,1,1,67.972,29.752,2,1,0,3.25,20,3
2,3,Syria,0,Original,0,Original,0,0,0,1,0,Female,1,2,0,85.367,16.239,5,1,2,2.875,28,5
2,3,No-Name,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,1,Female,1,1,2,47.712,40.329,1,3,0,3.125,22,3
2,2,Malaguay,0,Original,0,Extra Non-Innocuous,1,1,1,0,0,Female,1,2,2,13.484,54.29,2,2,0,3.125,28,4
2,2,Malaguay,1,Reduced,1,Extra Innocuous,1,0,1,0,0,Female,1,4,1,27.026,51.134,2,2,1,2.875,33,3
2,3,Bolivia,0,Original,0,Extra Innocuous,1,1,1,0,0,Female,1,1,1,41.078,72.571,3,1,0,2.875,33,4
2,1,Bolivia,1,Reduced,1,Original,0,1,0,0,0,Female,7,1,0,12,20.164,2,0,0,3.125,22,3
