statesabbrev,dv_c_t1,dv_c_t2,dv_p_t2,t2_year,t1_atlargeormulticandidate,t1_openseat,t2_3rdpartyinc,t2_demfrinc,t2_incumbent_has_switched_prty,t2_is_midterm,t2_opend,t2_openr,t2_openseat,t2_redist,t2_repfrinc,t2_specialelectiontoeelect,t2_missingdexp,t2_missingrexp,t2_dexp,t2_rexp,t2_icf
OH,-0.04399999976158142,-0.08299999684095383,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
PA,-0.024000000208616257,-0.01899999938905239,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
MO,0.1420000046491623,0.16300000250339508,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
ME,-0.11599999666213989,-0.020999999716877937,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NC,0.5,0.16200000047683716,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
KY,-0.1889999955892563,-0.13600000739097595,0,1954,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.12600000202655792
LA,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
OH,0.057999998331069946,0.0729999989271164,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
ME,-0.2619999945163727,-0.10499999672174454,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
IL,-0.16500000655651093,-0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
GA,0.5,0.5,0,1954,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
SD,-0.1850000023841858,-0.07999999821186066,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NC,0.12999999523162842,0.17499999701976776,0,1954,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IL,0.024000000208616257,0.10400000214576721,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MO,0.10700000077486038,0.13899999856948853,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TX,0.5,0.5,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,-0.1589999943971634,-0.14800000190734863,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
PA,0.04800000041723251,0.11599999666213989,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
CA,0.014999999664723873,0.15299999713897705,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NC,0.5,0.42500001192092896,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MT,0.007000000216066837,0.05999999865889549,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MA,-0.09300000220537186,-0.06599999964237213,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IA,-0.12300000339746475,-0.05400000140070915,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MD,0.014000000432133675,0.04500000178813934,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MN,0.02199999988079071,0.04399999976158142,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
FL,0.06300000101327896,0.054999999701976776,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TX,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
LA,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
CA,-0.054999999701976776,-0.05000000074505806,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NC,0.014999999664723873,0.02199999988079071,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
PA,-0.11699999868869781,-0.10899999737739563,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
OR,-0.03999999910593033,0.024000000208616257,0,1954,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.12600000202655792
OH,-0.18700000643730164,-0.12999999523162842,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
MI,0.03099999949336052,0.0820000022649765,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
GA,0.5,0.14399999380111694,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
OR,-0.08500000089406967,-0.026000000536441803,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IL,-0.13600000739097595,-0.15000000596046448,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
SC,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
WA,0.004999999888241291,0.07599999755620956,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
SC,0.5,0.5,0,1954,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.12600000202655792
CA,-0.5,-0.026000000536441803,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,-0.19599999487400055,-0.21899999678134918,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NJ,-0.164000004529953,-0.10199999809265137,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
WI,0.14300000667572021,0.210999995470047,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
AL,0.22499999403953552,0.289000004529953,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
CA,-0.12999999523162842,-0.16200000047683716,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
WV,0.03400000184774399,0.08900000154972076,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NC,0.4480000138282776,0.5,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IN,-0.07500000298023224,-0.03500000014901161,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
NJ,0.029999999329447746,0.07699999958276749,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,-0.22100000083446503,-0.16200000047683716,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,-0.5,-0.11500000208616257,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IA,-0.12999999523162842,-0.07000000029802322,0,1954,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.12600000202655792
TX,0.5,0.5,0,1954,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.12600000202655792
PA,0.003000000026077032,0.11999999731779099,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
PA,-0.17800000309944153,-0.11900000274181366,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MI,-0.10400000214576721,-0.028999999165534973,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NC,0.0689999982714653,0.11500000208616257,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MD,-0.11400000005960464,-0.061000000685453415,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
OH,0.16300000250339508,0.17499999701976776,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TX,0.5,0.43799999356269836,0,1954,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.12600000202655792
FL,0.007000000216066837,-0.00800000037997961,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
AL,0.5,0.5,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
VA,0.5,0.5,0,1954,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NE,-0.2329999953508377,-0.20399999618530273,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TN,-0.1589999943971634,-0.125,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
CA,-0.05000000074505806,-0.125,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
PA,-0.017999999225139618,-0.006000000052154064,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TN,0.5,0.5,0,1954,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.12600000202655792
AL,0.5,0.5,0,1954,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.12600000202655792
WV,0.1379999965429306,0.17499999701976776,0,1954,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
FL,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
CA,0.006000000052154064,-0.008999999612569809,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,-0.13500000536441803,-0.07400000095367432,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TN,0.20000000298023224,0.09200000017881393,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IN,-0.04800000041723251,-0.006000000052154064,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
IN,-0.057999998331069946,-0.02500000037252903,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MO,0.14800000190734863,0.20999999344348907,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
FL,0.5,0.5,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
IA,-0.1589999943971634,-0.12099999934434891,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,0.21199999749660492,0.2809999883174896,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
CA,-0.09600000083446503,-0.10400000214576721,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TX,0.5,0.5,0,1954,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.12600000202655792
CT,-0.02800000086426735,-0.027000000700354576,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MA,-0.5,-0.21199999749660492,0,1954,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.12600000202655792
NY,0.0020000000949949026,0.04500000178813934,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
TX,0.5,0.12399999797344208,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
LA,0.5,0.5,0,1954,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
NY,-0.10599999874830246,-0.13199999928474426,0,1954,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MT,-0.11999999731779099,-0.006000000052154064,0,1954,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.12600000202655792
MS,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
KS,-0.09399999678134918,-0.06199999898672104,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MA,0.32199999690055847,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MS,0.4410000145435333,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
PA,0.13600000739097595,0.1899999976158142,0,1954,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
AR,0.5,0.5,0,1954,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12600000202655792
MA,-0.2370000034570694,-0.5,-0.11699999868869781,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
ME,-0.07699999958276749,-0.1679999977350235,-0.1469999998807907,1952,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.12399999797344208
NC,0.11100000143051147,0.014999999664723873,-0.08100000023841858,1952,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.12399999797344208
SC,0.5,0.5,0.004000000189989805,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NC,0.09600000083446503,0.09799999743700027,0.010999999940395355,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,-0.1889999955892563,-0.16899999976158142,-0.1850000023841858,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
SC,0.5,0.5,-0.12099999934434891,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.01600000075995922,-0.01600000075995922,-0.04800000041723251,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,0.33799999952316284,0.34599998593330383,0.3089999854564667,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,-0.1080000028014183,-0.13600000739097595,-0.16699999570846558,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
KY,-0.054999999701976776,-0.041999999433755875,-0.04600000008940697,1952,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.12399999797344208
PA,-0.0020000000949949026,-0.017999999225139618,-0.01899999938905239,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,-0.12200000137090683,-0.12200000137090683,-0.17499999701976776,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,0.01600000075995922,0.03099999949336052,-0.009999999776482582,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
SD,-0.10300000011920929,-0.1899999976158142,-0.2029999941587448,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WY,-0.04500000178813934,-0.10100000351667404,-0.12700000405311584,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
CO,-0.01600000075995922,-0.07699999958276749,-0.09000000357627869,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MN,-0.09600000083446503,-0.09200000017881393,-0.06499999761581421,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AL,0.5,0.5,0.041999999433755875,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
LA,0.5,0.5,0.08699999749660492,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NJ,0.02199999988079071,0.04699999839067459,0.009999999776482582,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TX,0.27799999713897705,0.5,-0.07699999958276749,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TX,0.5,0.5,0.0949999988079071,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.18299999833106995,-0.22300000488758087,-0.17499999701976776,1952,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.12399999797344208
IL,-0.13300000131130219,-0.13600000739097595,-0.125,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.12099999934434891,-0.23600000143051147,-0.18199999630451202,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
UT,0.010999999940395355,-0.10499999672174454,-0.10100000351667404,1952,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.07000000029802322,-0.17399999499320984,-0.07599999755620956,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,-0.0949999988079071,-0.024000000208616257,0.010999999940395355,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
GA,0.5,0.5,0.32600000500679016,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
UT,0.03400000184774399,-0.02500000037252903,-0.0820000022649765,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IN,0.014999999664723873,-0.02800000086426735,-0.05299999937415123,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AZ,0.10599999874830246,-0.03999999910593033,-0.10599999874830246,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
RI,0.13099999725818634,0.04899999871850014,0.0010000000474974513,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
GA,0.5,0.5,0.2329999953508377,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IL,-0.2409999966621399,-0.20600000023841858,-0.20399999618530273,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NC,0.42800000309944153,0.5,0.2630000114440918,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NJ,-0.0430000014603138,-0.1340000033378601,-0.08399999886751175,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IL,-0.24199999868869781,-0.2150000035762787,-0.22699999809265137,1952,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.12399999797344208
NH,-0.14499999582767487,-0.16500000655651093,-0.1340000033378601,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.07199999690055847,-0.09399999678134918,-0.09600000083446503,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AZ,0.19099999964237213,0.0689999982714653,-0.06199999898672104,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IL,-0.05299999937415123,0.14800000190734863,0.09399999678134918,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IA,-0.11900000274181366,-0.12999999523162842,-0.13500000536441803,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,-0.06800000369548798,-0.10700000077486038,-0.10199999809265137,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IA,-0.14300000667572021,-0.1589999943971634,-0.164000004529953,1952,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.12399999797344208
LA,0.5,0.5,0.09300000220537186,1952,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.12399999797344208
WI,0.10899999737739563,0.14300000667572021,0.019999999552965164,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
KS,-0.0949999988079071,-0.125,-0.2639999985694885,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NC,0.1889999955892563,0.12999999523162842,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AL,0.43700000643730164,0.5,0.14100000262260437,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NJ,0.10999999940395355,0.07599999755620956,-0.032999999821186066,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,-0.11699999868869781,-0.0820000022649765,-0.03799999877810478,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MA,-0.12200000137090683,-0.10599999874830246,-0.11800000071525574,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TX,0.41100001335144043,0.5,-0.007000000216066837,1952,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.12399999797344208
PA,0.09099999815225601,-0.07100000232458115,-0.07999999821186066,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WV,0.0430000014603138,0.014999999664723873,-0.019999999552965164,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,0.012000000104308128,-0.164000004529953,-0.16599999368190765,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
LA,0.5,0.164000004529953,0.017000000923871994,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TX,0.5,0.5,-0.0430000014603138,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TN,-0.12300000339746475,-0.1589999943971634,-0.19499999284744263,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
OR,-0.03799999877810478,-0.03999999910593033,-0.05000000074505806,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NJ,-0.12700000405311584,-0.14800000190734863,-0.12399999797344208,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MA,-0.1889999955892563,-0.1720000058412552,-0.07699999958276749,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
OH,-0.14100000262260437,-0.12200000137090683,-0.10300000011920929,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,0.07000000029802322,0.11800000071525574,0.10199999809265137,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,0.03799999877810478,0.18199999630451202,0.16699999570846558,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
LA,0.5,0.5,0.014999999664723873,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NY,0.10000000149011612,-0.5,-0.17800000309944153,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
ID,-0.004999999888241291,0.003000000026077032,-0.10899999737739563,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MN,-0.14900000393390656,-0.10499999672174454,-0.07000000029802322,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NY,-0.12800000607967377,-0.21199999749660492,-0.21400000154972076,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.15000000596046448,-0.21699999272823334,-0.18400000035762787,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
OH,0.00800000037997961,0.057999998331069946,0.009999999776482582,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MI,-0.1679999977350235,-0.164000004529953,-0.14900000393390656,1952,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.12399999797344208
IL,0.21799999475479126,0.20000000298023224,0.18799999356269836,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,-0.12700000405311584,-0.11699999868869781,-0.11599999666213989,1952,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.12399999797344208
CO,-0.07800000160932541,-0.13099999725818634,-0.15600000321865082,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
CO,0.009999999776482582,0.010999999940395355,-0.06499999761581421,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AL,0.5,0.37299999594688416,0.29600000381469727,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TX,0.5,0.5,-0.06499999761581421,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TN,0.5,0.5,0.028999999165534973,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,-0.0820000022649765,-0.09300000220537186,-0.09700000286102295,1952,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.12399999797344208
TX,0.5,0.5,-0.054999999701976776,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
ME,-0.03999999910593033,-0.11599999666213989,-0.1469999998807907,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
GA,0.5,0.5,0.19200000166893005,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WI,-0.20800000429153442,-0.15199999511241913,-0.14399999380111694,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
WV,0.15700000524520874,0.1379999965429306,0.10100000351667404,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
KS,-0.10999999940395355,-0.20900000631809235,-0.2150000035762787,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
MA,0.3610000014305115,0.32199999690055847,0.15600000321865082,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AL,0.5,0.5,0.13199999928474426,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
AL,0.5,0.5,0.11299999803304672,1952,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.12399999797344208
IN,-0.04500000178813934,-0.07500000298023224,-0.07500000298023224,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
TX,0.5,0.5,0.07699999958276749,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,0.07500000298023224,0.20200000703334808,0.19699999690055847,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
RI,0.1080000028014183,0.03400000184774399,-0.017999999225139618,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
PA,0.054999999701976776,0.041999999433755875,0.03400000184774399,1952,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
NJ,-0.12200000137090683,-0.14399999380111694,-0.10499999672174454,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
IA,-0.07100000232458115,-0.08900000154972076,-0.08699999749660492,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12399999797344208
GA,0.5,0.5,0.20499999821186066,1952,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.12399999797344208
NJ,-0.1379999965429306,-0.164000004529953,-0.1720000058412552,1952,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.12399999797344208
IL,-0.06199999898672104,-0.05700000002980232,-0.052000001072883606,1952,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.12399999797344208
